"element","image"
"6_80_8","11_75_7"
"8_80_8","15_73_7"
"10_80_8_0","0"
"10_80_8_1","19_71_7"
"11_80_8_0","0"
"11_80_8_1","21_70_7_0"
"11_80_8_2","21_70_7_2"
"12_80_8_0","0"
"12_80_8_1","0"
"12_80_8_2","23_69_7_1"
"12_80_8_3","23_69_7_0 + 23_69_7_1 + 23_69_7_2"
"12_80_8_4","23_69_7_0"
"13_80_8_0","0"
"13_80_8_1","0"
"13_80_8_2","25_68_7_0"
"14_80_8_0","0"
"14_80_8_1","0"
"14_80_8_2","27_67_7_0 + 27_67_7_1"
"14_80_8_3","27_67_7_1"
"15_80_8_0","0"
"15_80_8_1","29_66_7_2"
"16_80_8_0","0"
"16_80_8_1","0"
"16_80_8_2","31_65_7_0"
"16_80_8_3","31_65_7_0 + 31_65_7_2"
"16_80_8_4","31_65_7_1"
"20_80_8_0","0"
"20_80_8_1","0"
"20_80_8_2","39_61_7_1"
"20_80_8_3","39_61_7_0 + 39_61_7_1 + 39_61_7_2 + 39_61_7_3"
"20_80_8_4","39_61_7_1 + 39_61_7_2 + 39_61_7_3"
"20_80_8_5","39_61_7_1 + 39_61_7_2"
"26_80_8","51_55_7"
"28_80_8_0","0"
"28_80_8_1","55_53_7"
"30_80_8_0","0"
"30_80_8_1","0"
"30_80_8_2","59_51_7"
"34_80_8_0","0"
"34_80_8_1","67_47_7"
"36_80_8_0","0"
"36_80_8_1","71_45_7"
"40_80_8_0","0"
"40_80_8_1","79_41_7"
"42_80_8_0","0"
"42_80_8_1","83_39_7"
"44_80_8_0","0"
"44_80_8_1","0"
"44_80_8_2","87_37_7_1"
"44_80_8_3","87_37_7_0"
"48_80_8_0","0"
"48_80_8_1","0"
"48_80_8_2","95_33_7"
"50_80_8_0","0"
"50_80_8_1","0"
"50_80_8_2","99_31_7"
"58_80_8_0","0"
"58_80_8_1","115_23_7"
"64_80_8_0","0"
"64_80_8_1","0"
"64_80_8_2","127_17_7"
"66_80_8_0","0"
"66_80_8_1","131_15_7"
"70_80_8_0","0"
"70_80_8_1","139_11_7"
"4_80_9","7_77_8"
"6_80_9_0","11_75_8_1 + 11_75_8_2"
"6_80_9_1","11_75_8_2"
"8_80_9_0","0"
"8_80_9_1","0"
"8_80_9_2","15_73_8"
"10_80_9_0","0"
"10_80_9_1","19_71_8"
"11_80_9_0","0"
"11_80_9_1","0"
"11_80_9_2","21_70_8_0"
"11_80_9_3","21_70_8_0 + 21_70_8_1"
"12_80_9_0","0"
"12_80_9_1","0"
"12_80_9_2","0"
"12_80_9_3","0"
"12_80_9_4","23_69_8_4"
"12_80_9_5","23_69_8_2 + 23_69_8_4"
"12_80_9_6","23_69_8_2 + 23_69_8_3 + 23_69_8_4"
"12_80_9_7","23_69_8_1 + 23_69_8_4"
"12_80_9_8","23_69_8_0 + 23_69_8_1"
"13_80_9_0","0"
"13_80_9_1","0"
"13_80_9_2","0"
"13_80_9_3","0"
"13_80_9_4","0"
"13_80_9_5","25_68_8_2"
"13_80_9_6","25_68_8_0"
"14_80_9_0","0"
"14_80_9_1","0"
"14_80_9_2","0"
"14_80_9_3","0"
"14_80_9_4","0"
"14_80_9_5","0"
"14_80_9_6","27_67_8_1"
"14_80_9_7","27_67_8_0 + 27_67_8_1"
"15_80_9_0","0"
"15_80_9_1","0"
"15_80_9_2","0"
"15_80_9_3","0"
"15_80_9_4","0"
"15_80_9_5","0"
"15_80_9_6","29_66_8_0"
"16_80_9_0","0"
"16_80_9_1","0"
"16_80_9_2","0"
"16_80_9_3","0"
"16_80_9_4","0"
"16_80_9_5","0"
"16_80_9_6","0"
"16_80_9_7","31_65_8_0"
"16_80_9_8","31_65_8_2"
"16_80_9_9","31_65_8_1 + 31_65_8_2"
"18_80_9_0","0"
"18_80_9_1","0"
"18_80_9_2","0"
"18_80_9_3","0"
"18_80_9_4","0"
"18_80_9_5","35_63_8_0"
"18_80_9_6","35_63_8_1"
"20_80_9_0","0"
"20_80_9_1","0"
"20_80_9_2","0"
"20_80_9_3","0"
"20_80_9_4","39_61_8_1"
"20_80_9_5","39_61_8_0"
"22_80_9_0","0"
"22_80_9_1","43_59_8"
"24_80_9_0","0"
"24_80_9_1","47_57_8_0 + 47_57_8_1"
"24_80_9_2","47_57_8_2"
"24_80_9_3","47_57_8_0"
"30_80_9_0","0"
"30_80_9_1","0"
"30_80_9_2","59_51_8"
"35_80_9_0","0"
"35_80_9_1","69_46_8"
"39_80_9_0","0"
"39_80_9_1","0"
"39_80_9_2","77_42_8"
"44_80_9_0","0"
"44_80_9_1","0"
"44_80_9_2","87_37_8_0 + 87_37_8_1"
"44_80_9_3","87_37_8_0"
"46_80_9_0","0"
"46_80_9_1","0"
"46_80_9_2","0"
"46_80_9_3","91_35_8"
"50_80_9_0","0"
"50_80_9_1","0"
"50_80_9_2","99_31_8_0 + 99_31_8_1"
"52_80_9_0","0"
"52_80_9_1","0"
"52_80_9_2","103_29_8"
"56_80_9_0","0"
"56_80_9_1","0"
"56_80_9_2","111_25_8"
"58_80_9_0","0"
"58_80_9_1","0"
"58_80_9_2","0"
"58_80_9_3","115_23_8"
"64_80_9_0","0"
"64_80_9_1","0"
"64_80_9_2","0"
"64_80_9_3","127_17_8"
"66_80_9_0","0"
"66_80_9_1","0"
"66_80_9_2","131_15_8"
"4_80_10","7_77_9"
"6_80_10","11_75_9_0"
"8_80_10_0","15_73_9_0 + 15_73_9_1"
"8_80_10_1","15_73_9_0"
"9_80_10_0","0"
"9_80_10_1","17_72_9_0"
"10_80_10_0","0"
"10_80_10_1","19_71_9_1"
"10_80_10_2","19_71_9_0 + 19_71_9_1"
"11_80_10_0","0"
"11_80_10_1","0"
"11_80_10_2","21_70_9_2"
"11_80_10_3","21_70_9_0"
"11_80_10_4","21_70_9_1 + 21_70_9_2"
"12_80_10_0","0"
"12_80_10_1","0"
"12_80_10_2","0"
"12_80_10_3","0"
"12_80_10_4","0"
"12_80_10_5","23_69_9_3 + 23_69_9_4"
"12_80_10_6","23_69_9_2"
"12_80_10_7","23_69_9_0 + 23_69_9_4"
"12_80_10_8","23_69_9_4"
"12_80_10_9","23_69_9_0 + 23_69_9_1 + 23_69_9_4"
"16_80_10_0","0"
"16_80_10_1","0"
"16_80_10_2","0"
"16_80_10_3","31_65_9_0 + 31_65_9_1 + 31_65_9_2"
"16_80_10_4","31_65_9_0 + 31_65_9_1"
"16_80_10_5","31_65_9_0 + 31_65_9_2"
"18_80_10_0","0"
"18_80_10_1","0"
"18_80_10_2","35_63_9_0 + 35_63_9_2"
"18_80_10_3","35_63_9_0"
"20_80_10","39_61_9_1"
"21_80_10","41_60_9_0"
"22_80_10_0","0"
"22_80_10_1","43_59_9"
"24_80_10_0","0"
"24_80_10_1","47_57_9_0 + 47_57_9_1"
"24_80_10_2","47_57_9_0"
"28_80_10","55_53_9"
"33_80_10","65_48_9_0 + 65_48_9_1"
"36_80_10_0","0"
"36_80_10_1","71_45_9"
"43_80_10_0","0"
"43_80_10_1","85_38_9"
"44_80_10_0","0"
"44_80_10_1","0"
"44_80_10_2","87_37_9"
"46_80_10_0","0"
"46_80_10_1","91_35_9"
"50_80_10_0","0"
"50_80_10_1","99_31_9_0 + 99_31_9_1"
"50_80_10_2","99_31_9_0"
"52_80_10_0","0"
"52_80_10_1","103_29_9"
"55_80_10_0","0"
"55_80_10_1","109_26_9"
"56_80_10_0","0"
"56_80_10_1","0"
"56_80_10_2","111_25_9"
"58_80_10_0","0"
"58_80_10_1","0"
"58_80_10_2","115_23_9_1"
"62_80_10_0","0"
"62_80_10_1","123_19_9"
"64_80_10_0","0"
"64_80_10_1","0"
"64_80_10_2","127_17_9"
"4_80_11_0","7_77_10_0"
"4_80_11_1","7_77_10_0 + 7_77_10_1"
"5_80_11","9_76_10_1"
"6_80_11_0","0"
"6_80_11_1","11_75_10_0 + 11_75_10_1"
"6_80_11_2","11_75_10_0"
"7_80_11_0","0"
"7_80_11_1","13_74_10_0"
"8_80_11_0","0"
"8_80_11_1","0"
"8_80_11_2","15_73_10"
"10_80_11_0","0"
"10_80_11_1","19_71_10_0 + 19_71_10_2"
"10_80_11_2","19_71_10_0"
"10_80_11_3","19_71_10_3"
"10_80_11_4","19_71_10_1"
"11_80_11_0","0"
"11_80_11_1","0"
"11_80_11_2","21_70_10_0"
"12_80_11_0","0"
"12_80_11_1","0"
"12_80_11_2","0"
"12_80_11_3","23_69_10_2"
"12_80_11_4","23_69_10_1 + 23_69_10_2"
"12_80_11_5","23_69_10_1 + 23_69_10_3"
"13_80_11_0","0"
"13_80_11_1","0"
"13_80_11_2","25_68_10_0"
"14_80_11_0","0"
"14_80_11_1","0"
"14_80_11_2","0"
"14_80_11_3","27_67_10_0"
"14_80_11_4","27_67_10_0 + 27_67_10_1"
"16_80_11_0","0"
"16_80_11_1","0"
"16_80_11_2","0"
"16_80_11_3","31_65_10_1"
"16_80_11_4","31_65_10_0 + 31_65_10_1"
"18_80_11_0","0"
"18_80_11_1","35_63_10"
"19_80_11_0","0"
"19_80_11_1","0"
"19_80_11_2","37_62_10_0"
"20_80_11_0","0"
"20_80_11_1","0"
"20_80_11_2","0"
"20_80_11_3","39_61_10_0 + 39_61_10_1"
"20_80_11_4","39_61_10_0"
"24_80_11_0","0"
"24_80_11_1","0"
"24_80_11_2","47_57_10"
"27_80_11","53_54_10_0"
"34_80_11","67_47_10"
"40_80_11","79_41_10"
"44_80_11","87_37_10"
"50_80_11_0","99_31_10_0"
"50_80_11_1","99_31_10_1"
"53_80_11","105_28_10"
"56_80_11_0","0"
"56_80_11_1","111_25_10"
"58_80_11_0","0"
"58_80_11_1","115_23_10"
"62_80_11","123_19_10"
"63_80_11","125_18_10"
"2_80_12","3_79_11"
"4_80_12_0","7_77_11_0"
"4_80_12_1","7_77_11_0 + 7_77_11_1"
"6_80_12_0","0"
"6_80_12_1","11_75_11_0"
"6_80_12_2","11_75_11_0 + 11_75_11_1"
"6_80_12_3","11_75_11_1 + 11_75_11_2"
"8_80_12_0","0"
"8_80_12_1","15_73_11"
"10_80_12_0","0"
"10_80_12_1","0"
"10_80_12_2","19_71_11_1 + 19_71_11_2 + 19_71_11_3"
"12_80_12_0","0"
"12_80_12_1","23_69_11_0 + 23_69_11_1 + 23_69_11_2"
"12_80_12_2","23_69_11_0 + 23_69_11_1"
"12_80_12_3","23_69_11_3"
"12_80_12_4","23_69_11_0"
"14_80_12_0","0"
"14_80_12_1","27_67_11_0"
"14_80_12_2","27_67_11_1"
"15_80_12_0","0"
"15_80_12_1","0"
"15_80_12_2","29_66_11_0"
"16_80_12_0","0"
"16_80_12_1","0"
"16_80_12_2","0"
"16_80_12_3","31_65_11_0"
"16_80_12_4","31_65_11_2"
"16_80_12_5","31_65_11_0 + 31_65_11_1 + 31_65_11_2"
"18_80_12_0","0"
"18_80_12_1","0"
"18_80_12_2","0"
"18_80_12_3","35_63_11_1"
"18_80_12_4","35_63_11_0 + 35_63_11_1"
"20_80_12_0","0"
"20_80_12_1","0"
"20_80_12_2","39_61_11_1"
"20_80_12_3","39_61_11_1 + 39_61_11_2"
"20_80_12_4","39_61_11_0"
"22_80_12_0","0"
"22_80_12_1","0"
"22_80_12_2","0"
"22_80_12_3","43_59_11"
"24_80_12_0","0"
"24_80_12_1","0"
"24_80_12_2","0"
"24_80_12_3","47_57_11"
"28_80_12_0","0"
"28_80_12_1","55_53_11"
"32_80_12_0","0"
"32_80_12_1","63_49_11"
"38_80_12_0","0"
"38_80_12_1","75_43_11"
"40_80_12_0","0"
"40_80_12_1","0"
"40_80_12_2","79_41_11"
"50_80_12_0","0"
"50_80_12_1","99_31_11"
"51_80_12_0","0"
"51_80_12_1","101_30_11"
"56_80_12_0","0"
"56_80_12_1","0"
"56_80_12_2","111_25_11"
"58_80_12_0","0"
"58_80_12_1","115_23_11"
"62_80_12_0","0"
"62_80_12_1","123_19_11"
"3_80_13","5_78_12"
"4_80_13_0","0"
"4_80_13_1","7_77_12"
"5_80_13_0","0"
"5_80_13_1","9_76_12_0 + 9_76_12_1"
"6_80_13_0","0"
"6_80_13_1","0"
"6_80_13_2","11_75_12_0"
"6_80_13_3","11_75_12_0 + 11_75_12_1 + 11_75_12_2"
"6_80_13_4","11_75_12_0 + 11_75_12_2"
"7_80_13_0","0"
"7_80_13_1","13_74_12_0"
"8_80_13_0","0"
"8_80_13_1","0"
"8_80_13_2","15_73_12"
"10_80_13_0","0"
"10_80_13_1","0"
"10_80_13_2","19_71_12_0"
"10_80_13_3","19_71_12_0 + 19_71_12_2"
"11_80_13_0","0"
"11_80_13_1","21_70_12_1"
"12_80_13_0","0"
"12_80_13_1","0"
"12_80_13_2","23_69_12"
"13_80_13_0","0"
"13_80_13_1","25_68_12_0"
"14_80_13_0","0"
"14_80_13_1","0"
"14_80_13_2","27_67_12_1"
"14_80_13_3","27_67_12_0"
"15_80_13_0","0"
"15_80_13_1","0"
"15_80_13_2","29_66_12_1"
"15_80_13_3","29_66_12_0"
"16_80_13_0","0"
"16_80_13_1","0"
"16_80_13_2","0"
"16_80_13_3","0"
"16_80_13_4","31_65_12_0"
"16_80_13_5","31_65_12_0 + 31_65_12_2"
"16_80_13_6","31_65_12_0 + 31_65_12_1"
"19_80_13_0","0"
"19_80_13_1","0"
"19_80_13_2","0"
"19_80_13_3","37_62_12_0"
"20_80_13_0","0"
"20_80_13_1","0"
"20_80_13_2","0"
"20_80_13_3","0"
"20_80_13_4","39_61_12_0 + 39_61_12_1"
"20_80_13_5","39_61_12_1"
"22_80_13_0","0"
"22_80_13_1","0"
"22_80_13_2","43_59_12"
"24_80_13_0","0"
"24_80_13_1","0"
"24_80_13_2","47_57_12"
"28_80_13_0","0"
"28_80_13_1","55_53_12"
"30_80_13_0","0"
"30_80_13_1","59_51_12"
"36_80_13_0","0"
"36_80_13_1","71_45_12"
"38_80_13_0","0"
"38_80_13_1","0"
"38_80_13_2","75_43_12"
"44_80_13_0","0"
"44_80_13_1","87_37_12"
"48_80_13_0","0"
"48_80_13_1","95_33_12"
"50_80_13_0","0"
"50_80_13_1","0"
"50_80_13_2","99_31_12"
"56_80_13_0","0"
"56_80_13_1","0"
"56_80_13_2","111_25_12"
"58_80_13_0","0"
"58_80_13_1","115_23_12"
"2_80_14","3_79_13"
"3_80_14_0","5_78_13_0"
"3_80_14_1","5_78_13_0 + 5_78_13_1 + 5_78_13_2"
"4_80_14_0","0"
"4_80_14_1","0"
"4_80_14_2","7_77_13_0"
"4_80_14_3","7_77_13_0 + 7_77_13_1 + 7_77_13_2"
"4_80_14_4","7_77_13_0 + 7_77_13_2"
"6_80_14_0","0"
"6_80_14_1","0"
"6_80_14_2","11_75_13_0 + 11_75_13_1"
"8_80_14_0","0"
"8_80_14_1","0"
"8_80_14_2","15_73_13"
"10_80_14_0","0"
"10_80_14_1","19_71_13_3"
"10_80_14_2","19_71_13_0 + 19_71_13_2"
"10_80_14_3","19_71_13_0"
"12_80_14_0","0"
"12_80_14_1","0"
"12_80_14_2","0"
"12_80_14_3","23_69_13_1"
"12_80_14_4","23_69_13_2"
"12_80_14_5","23_69_13_0 + 23_69_13_2"
"13_80_14_0","0"
"13_80_14_1","0"
"13_80_14_2","0"
"13_80_14_3","0"
"13_80_14_4","25_68_13_0"
"16_80_14_0","0"
"16_80_14_1","0"
"16_80_14_2","0"
"16_80_14_3","0"
"16_80_14_4","31_65_13_2"
"16_80_14_5","31_65_13_0 + 31_65_13_2"
"16_80_14_6","31_65_13_0 + 31_65_13_1 + 31_65_13_2"
"20_80_14_0","0"
"20_80_14_1","0"
"20_80_14_2","0"
"20_80_14_3","0"
"20_80_14_4","39_61_13"
"22_80_14_0","0"
"22_80_14_1","0"
"22_80_14_2","0"
"22_80_14_3","43_59_13"
"28_80_14_0","0"
"28_80_14_1","0"
"28_80_14_2","55_53_13_1"
"28_80_14_3","55_53_13_0"
"34_80_14_0","0"
"34_80_14_1","0"
"34_80_14_2","67_47_13_1"
"38_80_14_0","0"
"38_80_14_1","0"
"38_80_14_2","75_43_13"
"42_80_14_0","0"
"42_80_14_1","0"
"42_80_14_2","83_39_13"
"44_80_14_0","0"
"44_80_14_1","0"
"44_80_14_2","87_37_13"
"47_80_14_0","0"
"47_80_14_1","0"
"47_80_14_2","93_34_13"
"48_80_14_0","0"
"48_80_14_1","0"
"48_80_14_2","0"
"48_80_14_3","95_33_13"
"50_80_14_0","0"
"50_80_14_1","0"
"50_80_14_2","0"
"50_80_14_3","99_31_13_1"
"54_80_14_0","0"
"54_80_14_1","0"
"54_80_14_2","107_27_13"
"56_80_14_0","0"
"56_80_14_1","0"
"56_80_14_2","0"
"56_80_14_3","111_25_13"
"2_80_15_0","3_79_14_0"
"2_80_15_1","3_79_14_1"
"3_80_15_0","0"
"3_80_15_1","5_78_14_0"
"4_80_15_0","0"
"4_80_15_1","0"
"4_80_15_2","7_77_14_0 + 7_77_14_3"
"4_80_15_3","7_77_14_0 + 7_77_14_2 + 7_77_14_3"
"4_80_15_4","7_77_14_0 + 7_77_14_1 + 7_77_14_3"
"4_80_15_5","7_77_14_1 + 7_77_14_3"
"4_80_15_6","7_77_14_0 + 7_77_14_2 + 7_77_14_3 + 7_77_14_4"
"6_80_15_0","0"
"6_80_15_1","0"
"6_80_15_2","11_75_14_1"
"6_80_15_3","11_75_14_0 + 11_75_14_1"
"8_80_15_0","0"
"8_80_15_1","0"
"8_80_15_2","15_73_14"
"10_80_15_0","0"
"10_80_15_1","0"
"10_80_15_2","19_71_14_1"
"10_80_15_3","19_71_14_0 + 19_71_14_1"
"11_80_15_0","0"
"11_80_15_1","0"
"11_80_15_2","21_70_14_0"
"12_80_15_0","0"
"12_80_15_1","0"
"12_80_15_2","0"
"12_80_15_3","23_69_14"
"14_80_15_0","0"
"14_80_15_1","27_67_14_0"
"14_80_15_2","27_67_14_1"
"16_80_15_0","0"
"16_80_15_1","0"
"16_80_15_2","0"
"16_80_15_3","31_65_14_0"
"16_80_15_4","31_65_14_0 + 31_65_14_1"
"20_80_15_0","0"
"20_80_15_1","0"
"20_80_15_2","39_61_14"
"26_80_15_0","0"
"26_80_15_1","51_55_14"
"28_80_15_0","0"
"28_80_15_1","0"
"28_80_15_2","55_53_14"
"32_80_15_0","0"
"32_80_15_1","63_49_14"
"34_80_15_0","0"
"34_80_15_1","0"
"34_80_15_2","67_47_14"
"42_80_15_0","0"
"42_80_15_1","83_39_14"
"45_80_15_0","0"
"45_80_15_1","89_36_14"
"48_80_15_0","0"
"48_80_15_1","0"
"48_80_15_2","95_33_14"
"50_80_15_0","0"
"50_80_15_1","0"
"50_80_15_2","99_31_14"
"54_80_15_0","0"
"54_80_15_1","107_27_14"
"55_80_15_0","0"
"55_80_15_1","109_26_14"
"2_80_16","3_79_15"
"3_80_16","5_78_15_0"
"4_80_16_0","0"
"4_80_16_1","7_77_15_0 + 7_77_15_1"
"4_80_16_2","7_77_15_0"
"5_80_16","9_76_15_0"
"6_80_16_0","0"
"6_80_16_1","11_75_15_0 + 11_75_15_1"
"6_80_16_2","11_75_15_1"
"6_80_16_3","11_75_15_0 + 11_75_15_2"
"7_80_16_0","0"
"7_80_16_1","0"
"7_80_16_2","13_74_15_0"
"8_80_16_0","0"
"8_80_16_1","0"
"8_80_16_2","0"
"8_80_16_3","15_73_15"
"10_80_16_0","0"
"10_80_16_1","0"
"10_80_16_2","0"
"10_80_16_3","19_71_15_1"
"10_80_16_4","19_71_15_0"
"12_80_16_0","0"
"12_80_16_1","0"
"12_80_16_2","23_69_15_1"
"12_80_16_3","23_69_15_0 + 23_69_15_1"
"13_80_16_0","0"
"13_80_16_1","0"
"13_80_16_2","0"
"13_80_16_3","25_68_15_0"
"14_80_16_0","0"
"14_80_16_1","0"
"14_80_16_2","0"
"14_80_16_3","0"
"14_80_16_4","27_67_15"
"16_80_16_0","0"
"16_80_16_1","0"
"16_80_16_2","0"
"16_80_16_3","31_65_15_0 + 31_65_15_1"
"16_80_16_4","31_65_15_0"
"18_80_16_0","0"
"18_80_16_1","0"
"18_80_16_2","35_63_15"
"24_80_16_0","0"
"24_80_16_1","0"
"24_80_16_2","47_57_15"
"28_80_16_0","0"
"28_80_16_1","0"
"28_80_16_2","55_53_15"
"30_80_16_0","0"
"30_80_16_1","0"
"30_80_16_2","59_51_15"
"32_80_16_0","0"
"32_80_16_1","0"
"32_80_16_2","0"
"32_80_16_3","63_49_15"
"34_80_16_0","0"
"34_80_16_1","0"
"34_80_16_2","67_47_15"
"42_80_16_0","0"
"42_80_16_1","0"
"42_80_16_2","83_39_15"
"48_80_16_0","0"
"48_80_16_1","0"
"48_80_16_2","0"
"48_80_16_3","95_33_15"
"50_80_16_0","0"
"50_80_16_1","0"
"50_80_16_2","99_31_15"
"54_80_16_0","0"
"54_80_16_1","0"
"54_80_16_2","107_27_15"
"2_80_17_0","3_79_16_0"
"2_80_17_1","3_79_16_0 + 3_79_16_1"
"2_80_17_2","3_79_16_2"
"3_80_17","5_78_16_0"
"4_80_17_0","0"
"4_80_17_1","7_77_16_3"
"4_80_17_2","7_77_16_2"
"4_80_17_3","7_77_16_1 + 7_77_16_3"
"4_80_17_4","7_77_16_0 + 7_77_16_2"
"5_80_17_0","0"
"5_80_17_1","0"
"5_80_17_2","9_76_16_0"
"6_80_17_0","0"
"6_80_17_1","0"
"6_80_17_2","0"
"6_80_17_3","11_75_16_0"
"6_80_17_4","11_75_16_0 + 11_75_16_1"
"8_80_17_0","0"
"8_80_17_1","0"
"8_80_17_2","15_73_16_0"
"8_80_17_3","15_73_16_1"
"10_80_17_0","0"
"10_80_17_1","0"
"10_80_17_2","19_71_16_1"
"10_80_17_3","19_71_16_0"
"11_80_17_0","0"
"11_80_17_1","0"
"11_80_17_2","21_70_16"
"14_80_17_0","0"
"14_80_17_1","0"
"14_80_17_2","27_67_16_0"
"14_80_17_3","27_67_16_0 + 27_67_16_1"
"16_80_17_0","0"
"16_80_17_1","0"
"16_80_17_2","31_65_16"
"22_80_17_0","0"
"22_80_17_1","43_59_16"
"28_80_17_0","0"
"28_80_17_1","55_53_16_0 + 55_53_16_1"
"28_80_17_2","55_53_16_1"
"30_80_17_0","0"
"30_80_17_1","0"
"30_80_17_2","59_51_16"
"34_80_17_0","0"
"34_80_17_1","67_47_16_1"
"36_80_17_0","0"
"36_80_17_1","71_45_16"
"40_80_17_0","0"
"40_80_17_1","79_41_16"
"42_80_17_0","0"
"42_80_17_1","0"
"42_80_17_2","83_39_16"
"48_80_17_0","0"
"48_80_17_1","0"
"48_80_17_2","95_33_16"
"50_80_17_0","0"
"50_80_17_1","99_31_16"
"2_80_18","3_79_17"
"3_80_18_0","0"
"3_80_18_1","5_78_17"
"4_80_18_0","0"
"4_80_18_1","0"
"4_80_18_2","7_77_17_1"
"4_80_18_3","7_77_17_0"
"8_80_18_0","0"
"8_80_18_1","15_73_17_0"
"8_80_18_2","15_73_17_0 + 15_73_17_1"
"14_80_18_0","0"
"14_80_18_1","27_67_17_1"
"14_80_18_2","27_67_17_0"
"18_80_18","35_63_17"
"20_80_18","39_61_17"
"27_80_18","53_54_17"
"28_80_18_0","0"
"28_80_18_1","55_53_17"
"30_80_18","59_51_17"
"34_80_18_0","67_47_17_0"
"34_80_18_1","67_47_17_0 + 67_47_17_1"
"36_80_18","71_45_17"
"39_80_18","77_42_17"
"40_80_18_0","0"
"40_80_18_1","79_41_17"
"42_80_18_0","0"
"42_80_18_1","83_39_17_1"
"46_80_18","91_35_17"
"48_80_18_0","0"
"48_80_18_1","95_33_17"
"2_80_19","3_79_18"
"3_80_19_0","5_78_18_0"
"3_80_19_1","5_78_18_1"
"4_80_19_0","0"
"4_80_19_1","0"
"4_80_19_2","7_77_18"
"6_80_19_0","0"
"6_80_19_1","11_75_18_0"
"6_80_19_2","11_75_18_1"
"8_80_19_0","0"
"8_80_19_1","0"
"8_80_19_2","0"
"8_80_19_3","15_73_18"
"12_80_19_0","0"
"12_80_19_1","23_69_18_0"
"14_80_19_0","0"
"14_80_19_1","0"
"14_80_19_2","27_67_18"
"18_80_19_0","0"
"18_80_19_1","35_63_18_1"
"18_80_19_2","35_63_18_0 + 35_63_18_1"
"24_80_19_0","0"
"24_80_19_1","47_57_18"
"28_80_19_0","0"
"28_80_19_1","55_53_18"
"34_80_19_0","0"
"34_80_19_1","67_47_18_0"
"34_80_19_2","67_47_18_1"
"37_80_19_0","0"
"37_80_19_1","73_44_18"
"40_80_19_0","0"
"40_80_19_1","0"
"40_80_19_2","79_41_18"
"42_80_19_0","0"
"42_80_19_1","0"
"42_80_19_2","83_39_18"
"46_80_19_0","0"
"46_80_19_1","91_35_18"
"47_80_19_0","0"
"47_80_19_1","93_34_18"
"2_80_20_0","3_79_19_1"
"2_80_20_1","3_79_19_0 + 3_79_19_2"
"2_80_20_2","3_79_19_1 + 3_79_19_2"
"4_80_20_0","7_77_19_1"
"4_80_20_1","7_77_19_0 + 7_77_19_1 + 7_77_19_2"
"4_80_20_2","7_77_19_0"
"5_80_20_0","0"
"5_80_20_1","9_76_19_0"
"6_80_20_0","0"
"6_80_20_1","0"
"6_80_20_2","11_75_19_0 + 11_75_19_1"
"6_80_20_3","11_75_19_1"
"8_80_20_0","0"
"8_80_20_1","15_73_19_0 + 15_73_19_1"
"8_80_20_2","15_73_19_1"
"10_80_20_0","19_71_19_1"
"10_80_20_1","19_71_19_0"
"12_80_20_0","0"
"12_80_20_1","23_69_19"
"16_80_20","31_65_19"
"18_80_20_0","0"
"18_80_20_1","35_63_19"
"22_80_20","43_59_19"
"24_80_20_0","0"
"24_80_20_1","47_57_19"
"34_80_20","67_47_19"
"35_80_20","69_46_19"
"40_80_20_0","0"
"40_80_20_1","79_41_19"
"42_80_20","83_39_19"
"46_80_20","91_35_19"
"82_81_2","163_0_1"
"44_81_3","87_38_2"
"48_81_3_0","0"
"48_81_3_1","95_34_2"
"52_81_3_0","0"
"52_81_3_1","103_30_2"
"64_81_3_0","0"
"64_81_3_1","0"
"64_81_3_2","127_18_2"
"80_81_3_0","0"
"80_81_3_1","159_2_2"
"82_81_3_0","0"
"82_81_3_1","163_0_2"
"20_81_4","39_62_3"
"43_81_4","85_39_3"
"44_81_4_0","0"
"44_81_4_1","87_38_3"
"45_81_4_0","0"
"45_81_4_1","89_37_3"
"48_81_4_0","0"
"48_81_4_1","0"
"48_81_4_2","95_34_3"
"51_81_4_0","0"
"51_81_4_1","101_31_3_0"
"52_81_4_0","0"
"52_81_4_1","0"
"52_81_4_2","103_30_3"
"61_81_4_0","0"
"61_81_4_1","0"
"61_81_4_2","121_21_3"
"64_81_4_0","0"
"64_81_4_1","0"
"64_81_4_2","0"
"64_81_4_3","127_18_3"
"68_81_4_0","0"
"68_81_4_1","0"
"68_81_4_2","135_14_3"
"79_81_4_0","0"
"79_81_4_1","157_3_3"
"82_81_4_0","0"
"82_81_4_1","163_0_3"
"14_81_5","27_68_4"
"16_81_5_0","0"
"16_81_5_1","31_66_4"
"20_81_5_0","39_62_4_0 + 39_62_4_1"
"20_81_5_1","39_62_4_0"
"22_81_5","43_60_4"
"32_81_5","63_50_4"
"42_81_5_0","83_40_4_1"
"42_81_5_1","83_40_4_0"
"43_81_5_0","0"
"43_81_5_1","0"
"43_81_5_2","85_39_4"
"44_81_5_0","0"
"44_81_5_1","0"
"44_81_5_2","0"
"44_81_5_3","87_38_4_0 + 87_38_4_1"
"44_81_5_4","87_38_4_0"
"48_81_5_0","0"
"48_81_5_1","0"
"48_81_5_2","0"
"48_81_5_3","0"
"48_81_5_4","95_34_4"
"52_81_5_0","0"
"52_81_5_1","0"
"52_81_5_2","0"
"52_81_5_3","103_30_4"
"59_81_5_0","0"
"59_81_5_1","0"
"59_81_5_2","0"
"59_81_5_3","117_23_4"
"64_81_5_0","0"
